open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-21 13:40:00,2302.96,2317.37,2301.0,2311.15,1779.6795,1776779099999,4112343.89860000,35194,1181.94120000,2730970.49677600,0
2026-04-21 13:45:00,2311.14,2312.64,2308.01,2309.52,713.7243,1776779399999,1648280.61688500,20645,355.96880000,822034.03671400,0
2026-04-21 13:50:00,2309.53,2313.73,2308.0,2310.48,568.6727,1776779699999,1314021.28697500,20746,298.06610000,688744.71629400,0
2026-04-21 13:55:00,2310.48,2314.71,2310.48,2312.77,624.9927,1776779999999,1445545.15488600,18148,288.58730000,667446.71049300,0
2026-04-21 14:00:00,2312.77,2313.91,2305.12,2309.02,944.0285,1776780299999,2179428.92191900,22646,310.90740000,717917.42420800,0
2026-04-21 14:05:00,2309.01,2309.65,2304.69,2309.33,528.2118,1776780599999,1218725.94125300,17203,237.66310000,548413.63373300,0
2026-04-21 14:10:00,2309.33,2309.36,2305.01,2306.22,342.303,1776780899999,789755.01720600,14627,143.26430000,330514.52170200,0
2026-04-21 14:15:00,2306.23,2323.4,2306.23,2315.01,1959.1313,1776781199999,4538529.12538300,34414,1147.95250000,2659529.65134600,0
2026-04-21 14:20:00,2315.0,2317.51,2311.62,2314.06,816.9631,1776781499999,1890949.92248300,17691,397.68750000,920561.98465200,0
2026-04-21 14:25:00,2314.05,2318.03,2312.89,2314.22,589.6278,1776781799999,1365008.12966700,13017,227.00460000,525531.19961200,0
2026-04-21 14:30:00,2314.21,2318.82,2313.81,2317.4,580.5076,1776782099999,1344403.45334600,18400,271.15340000,628031.39144700,0
2026-04-21 14:35:00,2317.41,2322.86,2316.46,2320.62,902.9985,1776782399999,2094292.62770000,18335,420.91280000,976138.17284300,0
2026-04-21 14:40:00,2320.62,2327.5,2319.62,2322.2,1667.1115,1776782699999,3873662.43514000,29362,942.02950000,2188927.77654500,0
2026-04-21 14:45:00,2322.2,2322.45,2311.3,2313.94,1266.7396,1776782999999,2932741.13882700,26297,504.10220000,1166867.97204800,0
2026-04-21 14:50:00,2313.94,2315.82,2311.16,2312.33,664.5635,1776783299999,1537395.58094900,17944,363.75940000,841494.71785500,0
2026-04-21 14:55:00,2312.33,2312.33,2295.0,2299.35,3729.5676,1776783599999,8581228.69410400,39590,1121.50200000,2581686.24205000,0
2026-04-21 15:00:00,2299.35,2303.37,2290.35,2299.24,2568.2673,1776783899999,5897540.96748500,48099,1129.54600000,2594453.55452700,0
2026-04-21 15:05:00,2299.24,2301.5,2294.72,2300.72,1020.4616,1776784199999,2345743.35899900,34456,617.87110000,1420396.61177400,0
2026-04-21 15:10:00,2300.72,2307.69,2300.58,2305.25,1153.6285,1776784499999,2658683.21777700,23239,835.11070000,1924594.19912700,0
2026-04-21 15:15:00,2305.26,2310.72,2303.82,2310.29,846.845,1776784799999,1954535.81517200,24362,451.16030000,1041242.58197400,0
2026-04-21 15:20:00,2310.29,2310.29,2301.91,2303.13,823.6179,1776785099999,1899961.49018000,20063,227.61360000,525001.80945900,0
2026-04-21 15:25:00,2303.14,2303.14,2297.01,2301.99,1169.7968,1776785399999,2690926.14178500,19144,709.03040000,1630924.14810300,0
2026-04-21 15:30:00,2301.99,2304.46,2299.52,2301.23,1393.5555,1776785699999,3208884.39612700,16468,324.29920000,746733.43867100,0
2026-04-21 15:35:00,2301.23,2307.67,2295.52,2307.6,1004.2539,1776785999999,2309983.78313500,18351,408.15190000,939449.96903000,0
2026-04-21 15:40:00,2307.6,2309.65,2302.71,2304.18,599.0023,1776786299999,1381184.71216400,14658,220.76330000,509045.31763400,0
2026-04-21 15:45:00,2304.18,2309.0,2303.54,2307.69,763.0611,1776786599999,1760087.01732800,15577,334.33350000,771016.12407100,0
2026-04-21 15:50:00,2307.68,2308.42,2304.4,2304.4,544.0866,1776786899999,1254800.36169100,12875,212.27460000,489540.71751700,0
2026-04-21 15:55:00,2304.4,2310.24,2302.76,2310.24,682.2747,1776787199999,1574127.43226700,14693,300.77600000,694015.29799100,0
2026-04-21 16:00:00,2310.25,2317.31,2310.22,2310.22,2488.8096,1776787499999,5758930.61468800,33470,1271.95970000,2943943.09834300,0
2026-04-21 16:05:00,2310.21,2315.49,2308.15,2315.49,870.7799,1776787799999,2012970.16790500,16680,488.55000000,1129794.35278500,0
2026-04-21 16:10:00,2315.5,2315.52,2310.86,2315.21,657.5943,1776788099999,1521038.10312500,13116,224.96210000,520425.50932400,0
2026-04-21 16:15:00,2315.22,2317.3,2311.82,2315.56,880.6806,1776788399999,2039178.69926900,16695,389.51250000,901901.36062400,0
2026-04-21 16:20:00,2315.55,2315.55,2309.35,2311.18,1228.6754,1776788699999,2841049.01282200,15875,417.47120000,965314.78009700,0
2026-04-21 16:25:00,2311.18,2316.6,2311.18,2312.33,907.9476,1776788999999,2101467.87962700,12100,382.86150000,886045.78994700,0
2026-04-21 16:30:00,2312.33,2321.4,2311.53,2321.39,980.4259,1776789299999,2272316.32543100,13151,560.10850000,1298161.83221500,0
2026-04-21 16:35:00,2321.39,2324.73,2316.89,2318.11,1318.7068,1776789599999,3061089.39099100,19285,574.90550000,1334765.30633900,0
2026-04-21 16:40:00,2318.11,2320.86,2312.24,2313.33,785.5604,1776789899999,1819923.54304300,15046,223.70700000,518061.61489800,0
2026-04-21 16:45:00,2313.34,2316.88,2313.33,2316.87,494.6264,1776790199999,1145355.13095700,9991,235.21160000,544633.65817500,0
2026-04-21 16:50:00,2316.87,2316.87,2311.38,2311.95,757.5745,1776790499999,1752499.15382700,11076,255.51580000,591044.26352900,0
2026-04-21 16:55:00,2311.95,2312.17,2306.51,2307.45,909.0877,1776790799999,2099093.88946500,11966,182.97850000,422677.22052200,0
2026-04-21 17:00:00,2307.44,2308.99,2305.5,2308.02,543.3461,1776791099999,1253678.04808700,11442,292.61780000,675120.52670800,0
2026-04-21 17:05:00,2308.03,2308.03,2301.86,2305.28,1044.3056,1776791399999,2406410.85271200,25876,461.30160000,1062871.97848000,0
2026-04-21 17:10:00,2305.28,2305.28,2296.13,2300.81,1590.8794,1776791699999,3658366.16673800,25693,736.91270000,1694535.16077300,0
2026-04-21 17:15:00,2300.8,2301.04,2287.85,2287.9,2658.292,1776791999999,6096680.83479500,31783,884.65260000,2029515.85331300,0
2026-04-21 17:20:00,2287.9,2296.43,2284.19,2294.42,1835.9802,1776792299999,4206285.05684800,23851,919.53660000,2107546.33326800,0
2026-04-21 17:25:00,2294.42,2297.77,2291.01,2295.81,1221.2838,1776792599999,2801494.92242200,15521,665.42480000,1526386.99760900,0
2026-04-21 17:30:00,2295.8,2297.45,2293.61,2296.8,728.397,1776792899999,1672245.50874100,12109,278.15270000,638504.84618000,0
2026-04-21 17:35:00,2296.8,2309.49,2294.7,2306.97,2080.5753,1776793199999,4791686.60764300,27467,1150.86400000,2650118.06540700,0
2026-04-21 17:40:00,2306.97,2319.61,2306.49,2314.61,3609.1506,1776793499999,8352175.17065500,45003,1627.34510000,3765925.74175100,0
2026-04-21 17:45:00,2314.6,2315.47,2309.13,2312.31,1126.8455,1776793799999,2604856.99153300,19841,249.56960000,576911.48844600,0
2026-04-21 17:50:00,2312.3,2315.58,2306.92,2307.09,1446.2848,1776794099999,3342246.15130500,14551,300.84830000,695216.77853900,0
2026-04-21 17:55:00,2307.09,2307.09,2303.1,2306.21,773.248,1776794399999,1782450.26178300,12364,168.78420000,388971.93154900,0
2026-04-21 18:00:00,2306.2,2308.55,2304.72,2305.31,709.054,1776794699999,1635776.46446200,12930,232.45380000,536293.17654700,0
2026-04-21 18:05:00,2305.3,2307.69,2303.87,2305.74,486.0031,1776794999999,1120936.92323600,10732,166.06680000,383003.52981400,0
2026-04-21 18:10:00,2305.74,2305.82,2301.75,2305.69,391.4546,1776795299999,901964.75351800,8591,178.03820000,410235.35233300,0
