open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-22 07:05:00,77997.87,78062.41,77997.86,78039.2,31.25307,1776841799999,2438439.00474210,5671,18.85945000,1471467.71186930,0
2026-04-22 07:10:00,78039.21,78111.0,77993.11,78105.21,56.44276,1776842099999,4405885.99754730,6531,43.34098000,3383186.96395990,0
2026-04-22 07:15:00,78105.22,78105.22,77952.91,77966.83,36.60684,1776842399999,2856480.96366820,9654,16.52017000,1289210.87678210,0
2026-04-22 07:20:00,77966.83,77970.48,77825.0,77882.03,95.70689,1776842699999,7454099.21302390,15711,28.75740000,2239667.32049290,0
2026-04-22 07:25:00,77882.02,77899.85,77828.91,77893.9,67.04198,1776842999999,5220085.91518970,9280,37.90324000,2951554.54354480,0
2026-04-22 07:30:00,77893.9,77909.91,77837.86,77897.56,59.01351,1776843299999,4595693.00986000,10569,20.54464000,1599787.83492430,0
2026-04-22 07:35:00,77897.56,77970.0,77867.83,77894.57,72.15888,1776843599999,5622791.57706620,8344,21.57555000,1681139.97463950,0
2026-04-22 07:40:00,77894.58,78067.11,77875.37,78062.69,88.74795,1776843899999,6920818.21774320,10931,29.20974000,2277486.68237450,0
2026-04-22 07:45:00,78063.39,78110.0,77990.51,78000.0,91.68487,1776844199999,7157396.32017440,10217,42.19955000,3294524.43210790,0
2026-04-22 07:50:00,77999.99,78058.55,77972.57,77993.5,106.31715,1776844499999,8295652.54166540,10270,33.91383000,2646072.11833710,0
2026-04-22 07:55:00,77993.49,78078.04,77987.71,78012.79,127.19206,1776844799999,9925495.95148080,7455,80.80980000,6306038.00409880,0
2026-04-22 08:00:00,78012.78,78162.2,78012.78,78056.12,84.09294,1776845099999,6565591.31638730,9111,51.58697000,4028155.21557890,0
2026-04-22 08:05:00,78056.12,78133.16,78056.11,78106.14,71.16949,1776845399999,5557488.44354130,6141,59.10055000,4614896.21255240,0
2026-04-22 08:10:00,78106.14,78182.0,78094.08,78141.2,64.14152,1776845699999,5012030.82255980,8707,40.54409000,3168146.28958340,0
